pair_sml,state,pair
C[S+](C)C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,trimethylsulfonium bis(pentafluoroethylsulfonyl)imide
C[S+](C)C.[O-]P(OCC)(OCC)=O,0.0,trimethylsulfonium diethyl phosphate
C[S+](C)C.[O-]S(=O)(OC)=O,0.0,trimethylsulfonium methyl sulfate
C[S+](C)C.N#C[N-]C#N,0.0,trimethylsulfonium dicyanamide
C[S+](C)C.N#C[C-](C#N)C#N,-0.0,trimethylsulfonium tricyanomethanide
C[S+](C)C.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,trimethylsulfonium bis(fluorosulfonyl)imide
CCCN1C=C[N+](CC)=C1.C(F)(F)(F)S(=O)(=O)[O-],0.0,1-ethyl-3-propylimidazolium triflate
CCCN1C=C[N+](CC)=C1.[S-]C#N,0.0,1-ethyl-3-propylimidazolium thiocyanate
CCCN1C=C[N+](CC)=C1.O=C(C)[O-],0.0,1-ethyl-3-propylimidazolium acetate
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(OCC)=O,0.0,1-ethyl-3-propylimidazolium ethyl sulfate
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(O)=O,0.0,1-ethyl-3-propylimidazolium hydrogensulfate
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(C)=O,0.0,1-ethyl-3-propylimidazolium methanesulfonate
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,1-ethyl-3-propylimidazolium tosylate
CCCN1C=C[N+](CC)=C1.C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(C(F)(F)F)(F)F,0.0,1-ethyl-3-propylimidazolium perfluorobutanesulfonate
CCCN1C=C[N+](CC)=C1.O=C([H])[O-],0.0,1-ethyl-3-propylimidazolium formate
CCCN1C=C[N+](CC)=C1.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,1-ethyl-3-propylimidazolium bis(2-ethylhexyl)phosphate
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(C(F)(F)C(F)F)=O,0.0,"1-ethyl-3-propylimidazolium 1,1,2,2-tetrafluoroethanesulfonate"
CCCN1C=C[N+](CC)=C1.[O-]P(OCCCC)(OCCCC)=O,0.0,1-ethyl-3-propylimidazolium dibutylphosphate
CCCN1C=C[N+](CC)=C1.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,1-ethyl-3-propylimidazolium bis(pentafluoroethylsulfonyl)imide
CCCN1C=C[N+](CC)=C1.[O-]P(O)(O)=O,0.0,1-ethyl-3-propylimidazolium dihydrogen phosphate
CCCN1C=C[N+](CC)=C1.O=C(C(F)(F)F)[O-],0.0,1-ethyl-3-propylimidazolium trifluoroacetate
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(C1=CC=C(CCCCCCCCCCCC)C=C1)=O,0.0,1-ethyl-3-propylimidazolium dodecylbenzenesulfonate
CCCN1C=C[N+](CC)=C1.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"1-ethyl-3-propylimidazolium bis(2,4,4-trimethylpentyl)phosphinate"
CCCN1C=C[N+](CC)=C1.[O-]P(OCC)(OCC)=O,-0.0,1-ethyl-3-propylimidazolium diethyl phosphate
CCCN1C=C[N+](CC)=C1.[O-]P(OC)(OC)=O,0.0,1-ethyl-3-propylimidazolium dimethyl phosphate
CCCN1C=C[N+](CC)=C1.[O-]S(=O)(OC)=O,0.0,1-ethyl-3-propylimidazolium methyl sulfate
CCCN1C=C[N+](CC)=C1.N#C[N-]C#N,-0.0,1-ethyl-3-propylimidazolium dicyanamide
CCCN1C=C[N+](CC)=C1.[O-][N+]([O-])=O,0.0,1-ethyl-3-propylimidazolium nitrate
CCCN1C=C[N+](CC)=C1.N#C[C-](C#N)C#N,-0.0,1-ethyl-3-propylimidazolium tricyanomethanide
CCCN1C=C[N+](CC)=C1.O=C(CCCCCCCCC)[O-],0.0,1-ethyl-3-propylimidazolium decanoate
CCCN1C=C[N+](CC)=C1.[N-](S(=O)(=O)F)S(=O)(=O)F,-0.0,1-ethyl-3-propylimidazolium bis(fluorosulfonyl)imide
CCC[N+]1=CC=CC=C1C.C(F)(F)(F)S(=O)(=O)[O-],0.0,2-methyl-1-propylpyridinium triflate
CCC[N+]1=CC=CC=C1C.[S-]C#N,0.0,2-methyl-1-propylpyridinium thiocyanate
CCC[N+]1=CC=CC=C1C.O=C(C)[O-],0.0,2-methyl-1-propylpyridinium acetate
CCC[N+]1=CC=CC=C1C.[O-]S(=O)(OCC)=O,0.0,2-methyl-1-propylpyridinium ethyl sulfate
CCC[N+]1=CC=CC=C1C.[O-]S(=O)(O)=O,0.0,2-methyl-1-propylpyridinium hydrogensulfate
CCC[N+]1=CC=CC=C1C.[O-]S(=O)(C)=O,0.0,2-methyl-1-propylpyridinium methanesulfonate
CCC[N+]1=CC=CC=C1C.[O-]S(=O)(C1=CC=C(C)C=C1)=O,0.0,2-methyl-1-propylpyridinium tosylate
CCC[N+]1=CC=CC=C1C.O=C([H])[O-],0.0,2-methyl-1-propylpyridinium formate
CCC[N+]1=CC=CC=C1C.[O-]P(OCC(CC)CCCC)(OCC(CCCC)CC)=O,0.0,2-methyl-1-propylpyridinium bis(2-ethylhexyl)phosphate
CCC[N+]1=CC=CC=C1C.[O-]P(OCCCC)(OCCCC)=O,0.0,2-methyl-1-propylpyridinium dibutylphosphate
CCC[N+]1=CC=CC=C1C.O=S([N-]S(=O)(C(F)(F)C(F)(F)F)=O)(C(F)(F)C(F)(F)F)=O,0.0,2-methyl-1-propylpyridinium bis(pentafluoroethylsulfonyl)imide
CCC[N+]1=CC=CC=C1C.O=C(C(F)(F)F)[O-],0.0,2-methyl-1-propylpyridinium trifluoroacetate
CCC[N+]1=CC=CC=C1C.[O-]P(CC(CC(C)C)C)(CC(CC(C)(C)C)C)=O,0.0,"2-methyl-1-propylpyridinium bis(2,4,4-trimethylpentyl)phosphinate"
CCC[N+]1=CC=CC=C1C.[O-]P(OCC)(OCC)=O,0.0,2-methyl-1-propylpyridinium diethyl phosphate
CCC[N+]1=CC=CC=C1C.[O-]P(OC)(OC)=O,0.0,2-methyl-1-propylpyridinium dimethyl phosphate
CCC[N+]1=CC=CC=C1C.[O-]S(=O)(OC)=O,0.0,2-methyl-1-propylpyridinium methyl sulfate
CCC[N+]1=CC=CC=C1C.N#C[N-]C#N,0.0,2-methyl-1-propylpyridinium dicyanamide
CCC[N+]1=CC=CC=C1C.N#C[C-](C#N)C#N,-0.0,2-methyl-1-propylpyridinium tricyanomethanide
CCC[N+]1=CC=CC=C1C.O=C(CCCCCCCCC)[O-],0.0,2-methyl-1-propylpyridinium decanoate
CCC[N+]1=CC=CC=C1C.F[B-](F)(F)F,0.0,2-methyl-1-propylpyridinium tetrafluoroborate
CCC[N+]1=CC=CC=C1C.[N-](S(=O)(=O)F)S(=O)(=O)F,0.0,2-methyl-1-propylpyridinium bis(fluorosulfonyl)imide
